date, b01_mw, b02_mw, b12_mw, b01_Qo, b02_Qo, b12_Qo, dam_el, dam_el_delta, rainfall 
03/04/2023 0:00,10.07,0.01,10.07,6.0805,0.0036,6.0841,330.907,-0.051,0
03/04/2023 1:00,10.06,0.01,10.07,6.0787,0.0044,6.0831,330.8553,-0.0517,0
03/04/2023 2:00,10.07,0.01,10.08,6.0815,0.0043,6.0858,330.7974,-0.0579,0
03/04/2023 3:00,10.06,0.01,10.07,6.0789,0.0038,6.0827,330.7395,-0.0579,0
03/04/2023 4:00,10.06,0.01,10.07,6.0789,0.0047,6.0836,330.68,-0.0595,0
03/04/2023 5:00,0.25,0.01,0.26,0.1495,0.0048,0.1543,330.6141,-0.0659,0
03/04/2023 6:00,-0.01,0.01,0,-0.0041,0.0041,0,331.0223,0.4082,0
03/04/2023 7:00,-0.01,0.01,0,-0.0049,0.0047,-0.0002,331.3785,0.3562,0
03/04/2023 8:00,-0.01,0.01,0,-0.0039,0.0041,0.0002,331.702,0.3234,0.1
03/04/2023 9:00,-0.01,0.01,0,-0.0046,0.0045,-0.0001,332.0156,0.3136,0.2
03/04/2023 10:00,-0.01,9.81,9.81,-0.0042,5.9271,5.9229,332.3091,0.2936,0.3
03/04/2023 11:00,-0.01,10.21,10.2,-0.0041,6.1645,6.1604,332.2899,-0.0193,0.3
03/04/2023 12:00,-0.01,10.21,10.2,-0.0047,6.1648,6.1601,332.268,-0.0219,0.3
03/04/2023 13:00,-0.01,10.2,10.2,-0.0035,6.1637,6.1601,332.2326,-0.0354,0.1
03/04/2023 14:00,-0.01,10.2,10.2,-0.005,6.1638,6.1587,332.188,-0.0446,0.1
03/04/2023 15:00,-0.01,10.21,10.2,-0.0043,6.1652,6.1609,332.1434,-0.0446,0.3
03/04/2023 16:00,-0.01,10.21,10.2,-0.0044,6.1651,6.1607,332.0924,-0.051,0.2
03/04/2023 17:00,-0.01,10.2,10.2,-0.0041,6.1631,6.159,332.0414,-0.051,0.1
03/04/2023 18:00,-0.01,10.21,10.2,-0.0047,6.1644,6.1598,331.9841,-0.0573,0
03/04/2023 19:00,-0.01,10.21,10.2,-0.0048,6.1659,6.1611,331.933,-0.0511,0
03/04/2023 20:00,-0.01,10.2,10.19,-0.0042,6.1612,6.157,331.8758,-0.0573,0
03/04/2023 21:00,-0.01,10.21,10.2,-0.0039,6.166,6.1621,331.8234,-0.0524,0
03/04/2023 22:00,-0.01,10.2,10.2,-0.0045,6.163,6.1585,331.7629,-0.0605,0
03/04/2023 23:00,-0.01,10.21,10.2,-0.0043,6.1644,6.1601,331.7037,-0.0592,0
03/05/2023 0:00,-0.01,10.21,10.2,-0.004,6.1649,6.1609,331.6463,-0.0574,0
03/05/2023 1:00,-0.01,10.2,10.2,-0.0042,6.1636,6.1595,331.5829,-0.0633,0
03/05/2023 2:00,-0.01,10.21,10.2,-0.004,6.1643,6.1603,331.5252,-0.0578,0
03/05/2023 3:00,-0.01,10.21,10.2,-0.0046,6.164,6.1594,331.4633,-0.0619,0
03/05/2023 4:00,-0.01,10.2,10.2,-0.0042,6.1635,6.1594,331.3914,-0.0719,0
03/05/2023 5:00,-0.01,10.21,10.2,-0.0048,6.165,6.1601,331.3274,-0.064,0
03/05/2023 6:00,-0.01,10.21,10.2,-0.0047,6.1647,6.16,331.2511,-0.0763,0
03/05/2023 7:00,-0.01,10.2,10.2,-0.0045,6.1634,6.1589,331.1747,-0.0765,0
03/05/2023 8:00,-0.01,10.2,10.19,-0.005,6.1624,6.1574,331.0982,-0.0764,0.1
03/05/2023 9:00,-0.01,10.2,10.2,-0.0046,6.1626,6.158,331.0152,-0.083,0.2
03/05/2023 10:00,-0.01,10.2,10.19,-0.0051,6.1628,6.1577,330.9266,-0.0887,0.5
03/05/2023 11:00,-0.01,10.2,10.2,-0.0049,6.163,6.1581,330.8369,-0.0897,0.6
03/05/2023 12:00,-0.01,10.21,10.2,-0.0044,6.1649,6.1605,330.7445,-0.0924,0.2
03/05/2023 13:00,-0.01,10.21,10.2,-0.0056,6.1642,6.1587,330.6457,-0.0988,0.2
03/05/2023 14:00,-0.01,10.2,10.2,-0.0045,6.1628,6.1583,330.5438,-0.1019,0.1
03/05/2023 15:00,-0.01,10.21,10.2,-0.0042,6.1647,6.1605,330.4423,-0.1015,0.1
03/05/2023 16:00,-0.01,0.49,0.48,-0.0047,0.2972,0.2926,330.3356,-0.1067,0
03/05/2023 17:00,-0.01,0.01,0,-0.0051,0.0046,-0.0005,330.7584,0.4228,0
03/05/2023 18:00,-0.01,0.01,0,-0.0047,0.005,0.0003,331.1297,0.3713,0
03/05/2023 19:00,-0.01,0.01,0,-0.0043,0.0042,-0.0001,331.4573,0.3276,0
03/05/2023 20:00,-0.01,0.01,0,-0.0048,0.0046,-0.0001,331.7574,0.3001,0
03/05/2023 21:00,-0.01,0.01,0,-0.0051,0.005,-0.0001,332.0478,0.2904,0
03/05/2023 22:00,-0.01,0.01,0,-0.0048,0.0046,-0.0002,332.3219,0.2741,0
03/05/2023 23:00,-0.01,0.01,0,-0.0041,0.0047,0.0006,332.5576,0.2357,0
03/06/2023 0:00,-0.01,9.68,9.68,-0.0051,5.8492,5.8441,332.6624,0.1047,0
03/06/2023 1:00,-0.01,10.11,10.1,-0.0043,6.1063,6.102,332.5003,-0.1621,0
03/06/2023 2:00,-0.01,10.11,10.11,-0.0043,6.1081,6.1038,332.4111,-0.0892,0
03/06/2023 3:00,-0.01,10.11,10.1,-0.005,6.1068,6.1018,332.3409,-0.0701,0
03/06/2023 4:00,-0.01,10.11,10.1,-0.0054,6.1078,6.1024,332.2711,-0.0698,0
03/06/2023 5:00,-0.01,10.11,10.1,-0.005,6.1065,6.1016,332.198,-0.0732,0
03/06/2023 6:00,-0.01,10.11,10.1,-0.0043,6.1071,6.1027,332.1243,-0.0737,0
03/06/2023 7:00,-0.01,10.11,10.1,-0.005,6.1067,6.1018,332.054,-0.0703,0
03/06/2023 8:00,-0.01,10.12,10.11,-0.005,6.1101,6.105,331.9715,-0.0825,0.2
03/06/2023 9:00,-0.01,10.11,10.1,-0.0047,6.1049,6.1002,331.8948,-0.0767,0.2
03/06/2023 10:00,-0.01,10.11,10.1,-0.0044,6.1057,6.1012,331.8183,-0.0765,0.1
03/06/2023 11:00,-0.01,10.11,10.1,-0.0042,6.1063,6.1022,331.7386,-0.0797,0.2
03/06/2023 12:00,-0.01,10.12,10.11,-0.0035,6.1101,6.1066,331.6597,-0.0789,0.1
03/06/2023 13:00,-0.01,10.11,10.1,-0.004,6.1046,6.1006,331.5824,-0.0774,0.1
03/06/2023 14:00,-0.01,10.11,10.11,-0.0044,6.1082,6.1038,331.4997,-0.0826,0.1
03/06/2023 15:00,-0.01,10.11,10.1,-0.0043,6.1054,6.1011,331.4169,-0.0829,0.1
03/06/2023 16:00,-0.01,0.51,0.5,-0.005,0.3091,0.3041,331.334,-0.0828,0
03/06/2023 17:00,-0.01,0.01,0,-0.0057,0.005,-0.0007,331.6239,0.2899,0
03/06/2023 18:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,331.9115,0.2876,0
03/06/2023 19:00,-0.01,0.01,0,-0.0057,0.0048,-0.0009,332.1943,0.2827,0
03/06/2023 20:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,332.4525,0.2582,0
03/06/2023 21:00,-0.01,0.01,0,-0.0057,0.0049,-0.0008,332.6193,0.1668,0
03/06/2023 22:00,-0.01,9.78,9.77,-0.0057,5.907,5.9014,332.6795,0.0602,0
03/06/2023 23:00,-0.01,10.21,10.2,-0.0057,6.1654,6.1597,332.5003,-0.1792,0
03/07/2023 0:00,-0.01,10.21,10.2,-0.0057,6.1661,6.1605,332.4016,-0.0987,0
03/07/2023 1:00,-0.01,10.21,10.2,-0.0057,6.1644,6.1587,332.3282,-0.0733,0
03/07/2023 2:00,-0.01,10.2,10.2,-0.0057,6.1636,6.158,332.2485,-0.0797,0
03/07/2023 3:00,-0.01,10.21,10.2,-0.0057,6.1643,6.1587,332.1689,-0.0796,0
03/07/2023 4:00,-0.01,10.2,10.2,-0.0057,6.1638,6.1581,332.0924,-0.0766,0
03/07/2023 5:00,-0.01,10.21,10.2,-0.0057,6.1642,6.1585,332.0069,-0.0855,0
03/07/2023 6:00,-0.01,10.21,10.2,-0.0057,6.164,6.1583,331.9203,-0.0865,0
03/07/2023 7:00,-0.01,10.21,10.2,-0.0057,6.1645,6.1589,331.8335,-0.0869,0
03/07/2023 8:00,-0.01,10.2,10.2,-0.0057,6.1636,6.158,331.7483,-0.0852,0.2
03/07/2023 9:00,-0.01,10.21,10.2,-0.0057,6.1642,6.1585,331.6537,-0.0945,0.2
03/07/2023 10:00,-0.01,10.2,10.19,-0.0057,6.1634,6.1577,331.5633,-0.0905,0.2
03/07/2023 11:00,-0.01,10.21,10.2,-0.0057,6.166,6.1604,331.4678,-0.0954,0.2
03/07/2023 12:00,-0.01,10.21,10.2,-0.0057,6.1657,6.16,331.3714,-0.0964,0.1
03/07/2023 13:00,-0.01,10.21,10.2,-0.0057,6.1639,6.1583,331.273,-0.0984,0.1
03/07/2023 14:00,-0.01,10.21,10.2,-0.0057,6.1646,6.1589,331.1708,-0.1022,0.2
03/07/2023 15:00,-0.01,10.21,10.2,-0.0057,6.1648,6.1591,331.0727,-0.0981,0.1
03/07/2023 16:00,-0.01,0.17,0.16,-0.0057,0.1009,0.0952,330.9691,-0.1035,0.1
03/07/2023 17:00,-0.01,0.01,0,-0.0057,0.0044,-0.0012,331.2909,0.3217,0
03/07/2023 18:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,331.5951,0.3042,0
03/07/2023 19:00,-0.01,0.01,0,-0.0057,0.0041,-0.0016,331.8757,0.2806,0
03/07/2023 20:00,-0.01,0.01,0,-0.0057,0.0046,-0.001,332.1466,0.2709,0
03/07/2023 21:00,-0.01,0.01,0,-0.0057,0.0044,-0.0013,332.4016,0.2551,0
03/07/2023 22:00,-0.01,9.94,9.93,-0.0057,6.0052,5.9996,332.5897,0.188,0
03/07/2023 23:00,-0.01,10.22,10.21,-0.0057,6.1722,6.1665,332.4524,-0.1373,0
03/08/2023 0:00,-0.01,10.22,10.21,-0.0057,6.1704,6.1648,332.3601,-0.0923,0
03/08/2023 1:00,-0.01,10.22,10.21,-0.0057,6.1705,6.1649,332.2739,-0.0862,0
03/08/2023 2:00,-0.01,10.22,10.21,-0.0057,6.1713,6.1656,332.1872,-0.0868,0
03/08/2023 3:00,-0.01,10.22,10.21,-0.0057,6.1709,6.1653,332.1008,-0.0863,0
03/08/2023 4:00,-0.01,10.21,10.2,-0.0057,6.1679,6.1622,332.0096,-0.0913,0
03/08/2023 5:00,-0.01,10.22,10.21,-0.0057,6.1705,6.1648,331.9171,-0.0925,0
03/08/2023 6:00,-0.01,10.22,10.21,-0.0057,6.1707,6.165,331.8232,-0.0939,0
03/08/2023 7:00,-0.01,10.21,10.2,-0.0057,6.1684,6.1627,331.7262,-0.097,0
03/08/2023 8:00,-0.01,10.22,10.21,-0.0057,6.17,6.1643,331.6302,-0.0959,0.1
03/08/2023 9:00,-0.01,10.21,10.2,-0.0057,6.1693,6.1637,331.5316,-0.0987,0.2
03/08/2023 10:00,-0.01,10.22,10.21,-0.0057,6.1707,6.165,331.4296,-0.102,0.3
03/08/2023 11:00,-0.01,10.22,10.21,-0.0057,6.1712,6.1655,331.3276,-0.102,0.6
03/08/2023 12:00,-0.01,10.21,10.2,-0.0057,6.1673,6.1616,331.2253,-0.1023,0.2
03/08/2023 13:00,-0.01,10.21,10.2,-0.0057,6.1693,6.1637,331.1138,-0.1115,0.3
03/08/2023 14:00,-0.01,10.22,10.21,-0.0057,6.1707,6.165,331.0026,-0.1112,0.4
03/08/2023 15:00,-0.01,10.22,10.21,-0.0057,6.1712,6.1656,330.8907,-0.1119,0.1
03/08/2023 16:00,-0.01,0.38,0.37,-0.0057,0.2279,0.2222,330.7694,-0.1212,0
03/08/2023 17:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,331.1089,0.3395,0
03/08/2023 18:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,331.4169,0.3079,0
03/08/2023 19:00,-0.01,0.01,0,-0.0057,0.0041,-0.0016,331.7099,0.293,0
03/08/2023 20:00,-0.01,0.01,0,-0.0057,0.0037,-0.002,331.9777,0.2678,0
03/08/2023 21:00,-0.01,0.01,0,-0.0057,0.0047,-0.001,332.2441,0.2664,0
03/08/2023 22:00,-0.01,9.86,9.85,-0.0057,5.9572,5.9515,332.4851,0.2411,0
03/08/2023 23:00,-0.01,10.13,10.12,-0.0057,6.1176,6.1119,332.3856,-0.0995,0
03/09/2023 0:00,-0.01,10.12,10.11,-0.0057,6.1143,6.1086,332.2963,-0.0893,0
03/09/2023 1:00,-0.01,10.13,10.12,-0.0057,6.1161,6.1105,332.2071,-0.0892,0
03/09/2023 2:00,-0.01,10.13,10.12,-0.0057,6.1156,6.1099,332.1179,-0.0892,0
03/09/2023 3:00,-0.01,10.13,10.12,-0.0057,6.1204,6.1147,332.0223,-0.0956,0
03/09/2023 4:00,-0.01,10.13,10.12,-0.0057,6.1161,6.1104,331.9264,-0.0959,0
03/09/2023 5:00,-0.01,10.13,10.12,-0.0057,6.1176,6.112,331.8247,-0.1017,0
03/09/2023 6:00,-0.01,10.13,10.12,-0.0057,6.1163,6.1106,331.7228,-0.1019,0
03/09/2023 7:00,-0.01,10.13,10.12,-0.0057,6.1157,6.1101,331.6208,-0.102,0
03/09/2023 8:00,-0.01,10.13,10.12,-0.0057,6.1192,6.1136,331.5187,-0.1021,0
03/09/2023 9:00,-0.01,10.12,10.11,-0.0057,6.114,6.1084,331.4072,-0.1115,0.1
03/09/2023 10:00,-0.01,10.13,10.12,-0.0057,6.12,6.1144,331.2957,-0.1116,0.4
03/09/2023 11:00,-0.01,10.13,10.12,-0.0057,6.1164,6.1108,331.1752,-0.1204,0.5
03/09/2023 12:00,-0.01,10.13,10.12,-0.0057,6.1176,6.1119,331.0599,-0.1153,0.3
03/09/2023 13:00,-0.01,10.12,10.11,-0.0057,6.1151,6.1094,330.9327,-0.1272,0.2
03/09/2023 14:00,-0.01,10.13,10.12,-0.0057,6.1193,6.1137,330.8051,-0.1277,0.4
03/09/2023 15:00,-0.01,10.12,10.12,-0.0057,6.1155,6.1098,330.6712,-0.1339,0.3
03/09/2023 16:00,-0.01,0.27,0.26,-0.0057,0.1655,0.1598,330.5292,-0.142,0.1
03/09/2023 17:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,330.8942,0.365,0
03/09/2023 18:00,-0.01,0.01,0,-0.0057,0.004,-0.0017,331.2129,0.3187,0
03/09/2023 19:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,331.4997,0.2868,0
03/09/2023 20:00,-0.01,0.01,0,-0.0057,0.0044,-0.0012,331.7737,0.274,0
03/09/2023 21:00,-0.01,0.01,0,-0.0057,0.0034,-0.0022,332.0334,0.2596,0
03/09/2023 22:00,-0.01,9.51,9.5,-0.0057,5.7455,5.7398,332.2813,0.248,0
03/09/2023 23:00,-0.01,10.11,10.1,-0.0057,6.1051,6.0995,332.1977,-0.0836,0
03/10/2023 0:00,-0.01,10.1,10.09,-0.0057,6.1027,6.097,332.1111,-0.0866,0
03/10/2023 1:00,-0.01,10.11,10.1,-0.0057,6.1064,6.1007,332.0192,-0.0918,0
03/10/2023 2:00,-0.01,10.11,10.1,-0.0057,6.1048,6.0992,331.933,-0.0862,0
03/10/2023 3:00,-0.01,10.1,10.1,-0.0057,6.1033,6.0977,331.8386,-0.0944,0
03/10/2023 4:00,-0.01,10.11,10.1,-0.0057,6.1051,6.0994,331.7512,-0.0875,0
03/10/2023 5:00,-0.01,10.11,10.1,-0.0057,6.1038,6.0981,331.6417,-0.1094,0
03/10/2023 6:00,-0.01,10.11,10.1,-0.0057,6.1051,6.0994,331.5443,-0.0974,0
03/10/2023 7:00,-0.01,10.1,10.1,-0.0057,6.103,6.0974,331.4423,-0.102,0.1
03/10/2023 8:00,-0.01,10.11,10.1,-0.0057,6.1038,6.0981,331.334,-0.1083,0.2
03/10/2023 9:00,-0.01,10.11,10.1,-0.0057,6.104,6.0983,331.229,-0.1049,0.1
03/10/2023 10:00,-0.01,10.11,10.1,-0.0057,6.1043,6.0987,331.1237,-0.1054,0.2
03/10/2023 11:00,-0.01,10.1,10.1,-0.0057,6.1033,6.0976,331.009,-0.1147,0.5
03/10/2023 12:00,-0.01,10.11,10.1,-0.0057,6.106,6.1003,330.8878,-0.1211,0.6
03/10/2023 13:00,-0.01,10.1,10.09,-0.0057,6.1012,6.0955,330.7668,-0.1211,0.8
03/10/2023 14:00,-0.01,10.11,10.1,-0.0057,6.1045,6.0988,330.6393,-0.1274,0.2
03/10/2023 15:00,-0.01,10.11,10.1,-0.0057,6.1067,6.1011,330.5054,-0.134,0.1
03/10/2023 16:00,-0.01,0.28,0.27,-0.0057,0.1661,0.1604,330.3626,-0.1428,0.1
03/10/2023 17:00,-0.01,0.01,0,-0.0057,0.0049,-0.0008,330.7553,0.3927,0.1
03/10/2023 18:00,-0.01,0.01,0,-0.0057,0.0042,-0.0014,331.0918,0.3365,0
03/10/2023 19:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,331.3914,0.2996,0
03/10/2023 20:00,-0.01,0.01,0,-0.0057,0.0047,-0.0009,331.6718,0.2804,0
03/10/2023 21:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,331.9372,0.2654,0
03/10/2023 22:00,-0.01,9.8,9.79,-0.0057,5.9201,5.9145,332.188,0.2508,0
03/10/2023 23:00,-0.01,10.11,10.1,-0.0057,6.1075,6.1019,332.0926,-0.0954,0
03/11/2023 0:00,-0.01,10.11,10.1,-0.0057,6.1059,6.1003,332.0032,-0.0894,0
03/11/2023 1:00,-0.01,10.11,10.1,-0.0057,6.1072,6.1016,331.9011,-0.1021,0
03/11/2023 2:00,-0.01,10.11,10.1,-0.0057,6.1077,6.102,331.8023,-0.0988,0
03/11/2023 3:00,-0.01,10.11,10.1,-0.0057,6.1065,6.1009,331.7017,-0.1006,0
03/11/2023 4:00,-0.01,10.11,10.1,-0.0057,6.1077,6.1021,331.6017,-0.1001,0
03/11/2023 5:00,-0.01,10.11,10.1,-0.0057,6.1062,6.1005,331.4968,-0.1049,0
03/11/2023 6:00,-0.01,10.11,10.1,-0.0057,6.1077,6.102,331.3913,-0.1054,0
03/11/2023 7:00,-0.01,10.11,10.1,-0.0057,6.105,6.0994,331.283,-0.1084,0
03/11/2023 8:00,-0.01,10.11,10.1,-0.0057,6.1059,6.1002,331.1747,-0.1083,0.2
03/11/2023 9:00,-0.01,10.11,10.1,-0.0057,6.1073,6.1017,331.0599,-0.1148,0.1
03/11/2023 10:00,-0.01,10.11,10.1,-0.0057,6.1056,6.0999,330.9383,-0.1216,0.1
03/11/2023 11:00,-0.01,10.11,10.1,-0.0057,6.1061,6.1004,330.8114,-0.1269,0.4
03/11/2023 12:00,-0.01,10.11,10.1,-0.0057,6.1051,6.0995,330.6789,-0.1325,0.4
03/11/2023 13:00,-0.01,10.11,10.1,-0.0057,6.1071,6.1014,330.5374,-0.1415,0.7
03/11/2023 14:00,-0.01,10.11,10.1,-0.0057,6.1059,6.1003,330.3876,-0.1498,0.4
03/11/2023 15:00,-0.01,10.11,10.1,-0.0057,6.1078,6.1021,330.2315,-0.1561,0.3
03/11/2023 16:00,-0.01,0.61,0.6,-0.0057,0.3704,0.3647,330.069,-0.1625,0.1
03/11/2023 17:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,330.4864,0.4174,0
03/11/2023 18:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,330.8591,0.3727,0
03/11/2023 19:00,-0.01,0.01,0,-0.0057,0.0043,-0.0014,331.1755,0.3164,0
03/11/2023 20:00,-0.01,0.01,0,-0.0057,0.0043,-0.0013,331.4678,0.2924,0
03/11/2023 21:00,-0.01,0.01,0,-0.0057,0.004,-0.0017,331.7387,0.2708,0
03/11/2023 22:00,-0.01,9.47,9.46,-0.0057,5.7222,5.7165,331.9905,0.2518,0
03/11/2023 23:00,-0.01,10.11,10.1,-0.0057,6.1052,6.0995,331.9076,-0.0829,0
03/12/2023 0:00,-0.01,10.11,10.1,-0.0057,6.1042,6.0986,331.7992,-0.1083,0
03/12/2023 1:00,-0.01,10.11,10.1,-0.0057,6.1042,6.0985,331.6973,-0.1019,0
03/12/2023 2:00,-0.01,10.11,10.1,-0.0057,6.1048,6.0992,331.5953,-0.102,0
03/12/2023 3:00,-0.01,10.11,10.1,-0.0057,6.1045,6.0988,331.4933,-0.102,0
03/12/2023 4:00,-0.01,10.11,10.1,-0.0057,6.1045,6.0988,331.3829,-0.1104,0
03/12/2023 5:00,-0.01,10.1,10.1,-0.0057,6.1033,6.0977,331.2766,-0.1063,0
03/12/2023 6:00,-0.01,10.11,10.1,-0.0057,6.1047,6.0991,331.1612,-0.1154,0
03/12/2023 7:00,-0.01,10.11,10.1,-0.0057,6.106,6.1004,331.0397,-0.1215,0
03/12/2023 8:00,-0.01,10.1,10.1,-0.0057,6.1031,6.0975,330.9085,-0.1311,0
03/12/2023 9:00,-0.01,10.11,10.1,-0.0057,6.1046,6.099,330.7728,-0.1357,0.1
03/12/2023 10:00,-0.01,10.11,10.1,-0.0057,6.1041,6.0984,330.6267,-0.1461,0.1
03/12/2023 11:00,-0.01,10.11,10.1,-0.0057,6.104,6.0984,330.4737,-0.1531,0
03/12/2023 12:00,-0.01,10.11,10.1,-0.0057,6.1042,6.0986,330.3143,-0.1594,0
03/12/2023 13:00,-0.01,0.45,0.44,-0.0057,0.2725,0.2668,330.1358,-0.1785,0
03/12/2023 14:00,-0.01,0.01,0,-0.0057,0.0034,-0.0022,330.531,0.3952,0
03/12/2023 15:00,-0.01,0.01,0,-0.0057,0.0039,-0.0018,330.8878,0.3568,0.2
03/12/2023 16:00,-0.01,0.01,0,-0.0057,0.0047,-0.001,331.1935,0.3057,0.2
03/12/2023 17:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,331.473,0.2795,0.2
03/12/2023 18:00,-0.01,0.01,0,-0.0057,0.004,-0.0017,331.7386,0.2656,0
03/12/2023 19:00,-0.01,0.01,0,-0.0057,0.0042,-0.0015,331.9968,0.2581,0
03/12/2023 20:00,-0.01,0.01,0,-0.0057,0.0044,-0.0013,332.2517,0.2549,0
03/12/2023 21:00,-0.01,0.01,0,-0.0057,0.0051,-0.0005,332.484,0.2323,0
03/12/2023 22:00,-0.01,9.27,9.26,-0.0057,5.5988,5.5932,332.6188,0.1348,0
03/12/2023 23:00,-0.01,10.11,10.1,-0.0057,6.1063,6.1006,332.4684,-0.1504,0
3/13/2023 0:00,-0.01,10.11,10.1,-0.0057,6.1075,6.1018,332.3732,-0.0952,0
3/13/2023 1:00,-0.01,10.11,10.1,-0.0057,6.1063,6.1006,332.2964,-0.0768,0.2
3/13/2023 2:00,-0.01,10.1,10.09,-0.0057,6.1029,6.0972,332.2326,-0.0638,0.1
3/13/2023 3:00,-0.01,10.11,10.1,-0.0057,6.1063,6.1006,332.1816,-0.051,0.2
3/13/2023 4:00,-0.01,10.11,10.1,-0.0057,6.1067,6.101,332.1306,-0.051,0.3
3/13/2023 5:00,-0.01,10.11,10.1,-0.0057,6.1054,6.0997,332.0778,-0.0528,0.3
3/13/2023 6:00,-0.01,10.11,10.1,-0.0057,6.1041,6.0985,332.0158,-0.062,0.5
3/13/2023 7:00,-0.01,10.11,10.1,-0.0057,6.1044,6.0987,331.9522,-0.0636,0.4
3/13/2023 8:00,-0.01,10.11,10.1,-0.0057,6.1056,6.1,331.8798,-0.0724,1.5
3/13/2023 9:00,-0.01,10.11,10.1,-0.0057,6.1071,6.1015,331.8095,-0.0703,0.2
3/13/2023 10:00,-0.01,10.11,10.1,-0.0057,6.1056,6.1,331.7355,-0.074,0.8
3/13/2023 11:00,-0.01,10.11,10.1,-0.0057,6.1061,6.1004,331.659,-0.0765,1.8
3/13/2023 12:00,-0.01,10.11,10.1,-0.0057,6.1065,6.1009,331.5824,-0.0767,0.3
3/13/2023 13:00,-0.01,10.11,10.1,-0.0057,6.1039,6.0983,331.5046,-0.0778,0.3
3/13/2023 14:00,-0.01,10.11,10.1,-0.0057,6.1069,6.1012,331.4232,-0.0814,0.6
3/13/2023 15:00,-0.01,10.11,10.1,-0.0057,6.1073,6.1016,331.3404,-0.0828,0.3
3/13/2023 16:00,-0.01,10.11,10.1,-0.0057,6.1051,6.0994,331.2542,-0.0862,0
3/13/2023 17:00,-0.01,10.11,10.1,-0.0057,6.1044,6.0987,331.165,-0.0893,0
3/13/2023 18:00,-0.01,10.1,10.09,-0.0057,6.1023,6.0967,331.0719,-0.0931,0
3/13/2023 19:00,-0.01,10.11,10.1,-0.0057,6.105,6.0993,330.9738,-0.0981,0
3/13/2023 20:00,-0.01,10.11,10.1,-0.0057,6.1059,6.1002,330.8717,-0.1021,0
3/13/2023 21:00,-0.01,10.11,10.1,-0.0057,6.1052,6.0995,330.7668,-0.1049,0
3/13/2023 22:00,-0.01,10.11,10.1,-0.0057,6.1053,6.0996,330.6552,-0.1115,0.1
3/13/2023 23:00,-0.01,10.11,10.1,-0.0057,6.1065,6.1008,330.5374,-0.1179,0.2
3/14/2023 0:00,-0.01,10.11,10.1,-0.0057,6.1042,6.0985,330.413,-0.1244,0.1
3/14/2023 1:00,-0.01,10.11,10.1,-0.0057,6.1048,6.0992,330.2825,-0.1305,0.2
3/14/2023 2:00,-0.01,0.61,0.6,-0.0057,0.37,0.3643,330.1422,-0.1402,0.1
3/14/2023 3:00,-0.01,0.01,0,-0.0057,0.0044,-0.0013,330.5598,0.4176,0
3/14/2023 4:00,-0.01,0.01,0,-0.0057,0.0044,-0.0012,330.9383,0.3784,0
3/14/2023 5:00,-0.01,0.01,0,-0.0057,0.005,-0.0006,331.2575,0.3192,0
3/14/2023 6:00,-0.01,0.01,0,-0.0057,0.0047,-0.0009,331.5506,0.2932,0
3/14/2023 7:00,-0.01,0.01,0,-0.0057,0.0046,-0.001,331.8222,0.2715,0
3/14/2023 8:00,-0.01,0.01,0,-0.0057,0.0048,-0.0008,332.0819,0.2598,0
3/14/2023 9:00,-0.01,9.55,9.54,-0.0057,5.7707,5.765,332.3256,0.2437,0
3/14/2023 10:00,-0.01,10.12,10.11,-0.0057,6.1134,6.1077,332.2358,-0.0898,0
3/14/2023 11:00,-0.01,10.12,10.11,-0.0057,6.1106,6.1049,332.1425,-0.0933,0.1
3/14/2023 12:00,-0.01,10.12,10.11,-0.0057,6.1137,6.108,332.0391,-0.1034,0.2
3/14/2023 13:00,-0.01,10.12,10.11,-0.0057,6.1131,6.1075,331.933,-0.106,0.1
3/14/2023 14:00,-0.01,10.12,10.11,-0.0057,6.1115,6.1059,331.8274,-0.1057,0.1
3/14/2023 15:00,-0.01,10.12,10.11,-0.0057,6.1121,6.1064,331.7228,-0.1046,0
3/14/2023 16:00,-0.01,0.27,0.26,-0.0057,0.1607,0.155,331.6189,-0.1039,0
3/14/2023 17:00,-0.01,0.01,0,-0.0057,0.0051,-0.0006,331.8794,0.2605,0
3/14/2023 18:00,-0.01,0.01,0,-0.0057,0.0042,-0.0014,332.1357,0.2563,0
3/14/2023 19:00,-0.01,0.01,0,-0.0057,0.0049,-0.0008,332.3793,0.2436,0
3/14/2023 20:00,-0.01,0.01,0,-0.0057,0.0044,-0.0012,332.5726,0.1933,0
3/14/2023 21:00,-0.01,0.01,0,-0.0057,0.0045,-0.0011,332.6532,0.0807,0
3/14/2023 22:00,-0.01,8.28,8.27,-0.0057,5.0033,4.9976,332.6801,0.0269,0
3/14/2023 23:00,-0.01,10.11,10.1,-0.0057,6.1043,6.0986,332.5067,-0.1734,0
